Sim: 3
ID: 2
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.000009900 0.053014376 2382.472929312 0.154160263 
0.000019900 0.053014376 2401.580761486 0.155620477 
0.000029900 0.053014376 2402.209757183 0.155714449 
0.000039900 0.053014376 2402.034050833 0.155718270 
0.000049900 0.053014376 2401.863465578 0.155711568 
0.000059900 0.053014376 2401.730439263 0.155704097 
0.000069900 0.053014376 2401.625915928 0.155697539 
0.000079900 0.053014376 2401.541704171 0.155692039 
0.000089900 0.053014376 2401.472188779 0.155687431 
0.000099900 0.053014376 2401.413177794 0.155683498 
0.000109900 0.053014376 2401.353317054 0.155679501 
0.000119900 0.053014376 2401.194493255 0.155668904 
0.000129900 0.053014376 2400.319028015 0.155610500 
0.000139900 0.053014376 2396.245639139 0.155338702 
0.000149900 0.053014376 2382.350364942 0.154411554 
0.000159900 0.053014376 2346.520352411 0.152022340 
0.000169900 0.053014376 2273.723008955 0.147176438 
0.000179900 0.053014376 2153.045245489 0.139168896 
0.000189900 0.053014376 1985.257561859 0.128086812 
0.000199900 0.053014376 1785.069650942 0.114937500 
0.000209900 0.053014376 1575.793907293 0.101267757 
0.000219900 0.053014376 1380.429992694 0.088569505 
0.000229900 0.053014376 1215.389106439 0.077884034 
0.000239900 0.053014376 1089.136369226 0.069732950 
0.000249900 0.053014376 1003.717118388 0.064228365 
0.000259900 0.053014376 956.588167225 0.061194400 
0.000269900 0.053014376 941.724282851 0.060237641 
0.000279900 0.053014376 950.226049263 0.060784073 
0.000289900 0.053014376 971.139881607 0.062129415 
0.000299900 0.053014376 993.086139520 0.063541915 
0.000309900 0.053014376 1006.646191549 0.064415157 
0.000319900 0.053014376 1006.620148503 0.064413861 
0.000329900 0.053014376 992.947533149 0.063533982 
0.000339900 0.053014376 969.746969191 0.062041011 
0.000349900 0.053014376 943.118665431 0.060327946 
0.000359900 0.053014376 919.000731104 0.058776868 
0.000369900 0.053014376 901.996413089 0.057683514 
0.000379900 0.053014376 895.256438804 0.057250058 
0.000389900 0.053014376 900.968106869 0.057616895 
0.000399900 0.053014376 920.946623031 0.058900921 
0.000409900 0.053014376 956.993786349 0.061218852 
0.000419900 0.053014376 1010.880170368 0.064686418 
0.000429900 0.053014376 1083.987697256 0.069395788 
0.000439900 0.053014376 1176.811675065 0.075383875 
0.000449900 0.053014376 1288.591233835 0.082608595 
0.000459900 0.053014376 1417.256403272 0.090945033 
0.000469900 0.053014376 1559.703020650 0.100202277 
0.000479900 0.053014376 1712.259464329 0.110152357 
0.000489900 0.053014376 1871.169466097 0.120560304 
0.000499900 0.053014376 2032.965151542 0.131207455 
0.000509900 0.053014376 2194.682641837 0.141905026 
0.000519900 0.053014376 2353.933835272 0.152498781 
0.000529900 0.053014376 2508.878266843 0.162867486 
0.000539900 0.053014376 2658.143198386 0.172918128 
0.000549900 0.053014376 2800.729558703 0.182580235 
0.000559900 0.053014376 2935.926454190 0.191800725 
0.000569900 0.053014376 3063.244248634 0.200539932 
0.000579900 0.053014376 3182.367969900 0.208768946 
0.000589900 0.053014376 3293.128498868 0.216468104 
0.000599900 0.053014376 3395.487073753 0.223626358 
0.000609900 0.053014376 3489.527825375 0.230241163 
0.000619900 0.053014376 3575.452830464 0.236318507 
0.000629900 0.053014376 3653.574613083 0.241872701 
0.000639900 0.053014376 3724.302362819 0.246925666 
0.000649900 0.053014376 3788.120316303 0.251505564 
0.000659900 0.053014376 3845.559270533 0.255644849 
0.000669900 0.053014376 3897.164295222 0.259377953 
0.000679900 0.053014376 3943.462715590 0.262738912 
0.000689900 0.053014376 3984.936106409 0.265759230 
0.000699900 0.053014376 4021.998666567 0.268466174 
0.000709900 0.053014376 4054.982587287 0.270881568 
0.000719900 0.053014376 4084.129580628 0.273021045 
0.000729900 0.053014376 4109.587040136 0.274893654 
0.000739900 0.053014376 4131.407428838 0.276501722 
0.000749900 0.053014376 4149.550178861 0.277840928 
0.000759900 0.053014376 4163.886237287 0.278900602 
0.000769900 0.053014376 4174.206026590 0.279664302 
0.000779900 0.053014376 4180.231778493 0.280110749 
0.000789900 0.053014376 4181.634911123 0.280215169 
0.000799900 0.053014376 4178.058476570 0.279951032 
0.000809900 0.053014376 4169.143917396 0.279292131 
0.000819900 0.053014376 4154.560645372 0.278214878 
0.000829900 0.053014376 4134.036440275 0.276700622 
0.000839900 0.053014376 4107.386422404 0.274737839 
0.000849900 0.053014376 4074.538368117 0.272323965 
0.000859900 0.053014376 4035.552361533 0.269466738 
0.000869900 0.053014376 3990.633152443 0.266184914 
0.000879900 0.053014376 3940.134080658 0.262508291 
0.000889900 0.053014376 3884.552010819 0.258477019 
0.000899900 0.053014376 3824.513384596 0.254140253 
0.000909900 0.053014376 3760.752211387 0.249554242 
0.000919900 0.053014376 3694.081528080 0.244780012 
