Sim: 4
Label: rocket
Time: 0.005000014155990992
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
366.972118032 0.227338850 21608776.007909983 3570.982499789 9.886386991 -3261369.668800157 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.001250000 
367.666596925 0.227771151 21599458.171678916 3570.915637811 9.882308954 -3261582.664962454 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.003750000 
367.811971538 0.227861638 21597512.306373302 3570.901869857 9.881456769 -3261626.524202125 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.006250000 
367.842188360 0.227880438 21597113.602769382 3570.899251824 9.881281596 -3261634.864212354 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.008750000 
367.848235074 0.227884193 21597039.650090896 3570.898974134 9.881248529 -3261635.748821581 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.011250000 
367.849203160 0.227884786 21597033.907027896 3570.899187529 9.881245311 -3261635.069029352 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.013750000 
367.849099187 0.227884712 21597042.532342374 3570.899503768 9.881248382 -3261634.061617747 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.016250000 
367.848764103 0.227884494 21597054.224080849 3570.899841242 9.881252798 -3261632.986561271 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.018750000 
367.848374515 0.227884242 21597066.607732084 3570.900182696 9.881257519 -3261631.898823482 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.021250000 
367.847967611 0.227883979 21597079.182330374 3570.900524388 9.881262326 -3261630.810331000 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.023750000 
