Sim: 4
Label: rocket
Time: 0.002000035202291553
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
354.029534333 0.219284104 21659517.461647835 3572.217322986 9.906176587 -3257435.877308163 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.001250000 
354.748131545 0.219730998 21650231.292852901 3572.157097804 9.902096416 -3257627.742996111 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.003750000 
354.892040941 0.219820332 21648497.414330550 3572.150528122 9.901321607 -3257648.672685183 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.006250000 
354.922081461 0.219838818 21648268.438397154 3572.154600577 9.901205593 -3257635.698661215 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.008750000 
354.931116704 0.219844234 21648324.542238947 3572.160634244 9.901214529 -3257616.476602185 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.011250000 
354.937868877 0.219848229 21648419.804931104 3572.166880601 9.901240786 -3257596.576951057 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.013750000 
354.946106614 0.219853149 21648504.779723603 3572.172989308 9.901262718 -3257577.115819004 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.016250000 
354.956581619 0.219859461 21648569.661071021 3572.178891405 9.901276033 -3257558.312898645 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.018750000 
354.969436605 0.219867253 21648612.645212386 3572.184573966 9.901279942 -3257540.209370429 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.021250000 
354.984691084 0.219876539 21648633.546884183 3572.190034624 9.901274366 -3257522.812779162 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.023750000 
355.002339381 0.219887313 21648632.511368245 3572.195272384 9.901259374 -3257506.126292122 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.026250000 
