Sim: 3
ID: 1
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.000779900 0.053014376 4157.897447967 0.279249974 
0.000789900 0.053014376 4159.302799037 0.279354723 
0.000799900 0.053014376 4155.722269502 0.279089859 
0.000809900 0.053014376 4146.796794244 0.278429095 
0.000819900 0.053014376 4132.195216820 0.277348762 
0.000829900 0.053014376 4111.644708265 0.275830136 
0.000839900 0.053014376 4084.959761254 0.273861625 
0.000849900 0.053014376 4052.067529645 0.271440615 
0.000859900 0.053014376 4013.027507364 0.268574812 
0.000869900 0.053014376 3968.043917313 0.265282964 
0.000879900 0.053014376 3917.469670557 0.261594885 
0.000889900 0.053014376 3861.801338884 0.257550770 
0.000899900 0.053014376 3801.665245552 0.253199847 
0.000909900 0.053014376 3737.795492022 0.248598465 
0.000919900 0.053014376 3671.005447086 0.243807779 
0.000929900 0.053014376 3602.154844770 0.238891200 
0.000939900 0.053014376 3532.115070208 0.233911835 
0.000949900 0.053014376 3461.735371629 0.228930101 
0.000959900 0.053014376 3391.812574558 0.224001676 
0.000969900 0.053014376 3323.066402805 0.219175933 
0.000979900 0.053014376 3256.121803086 0.214494901 
0.000989900 0.053014376 3191.498845787 0.209992779 
0.000999900 0.053014376 3129.609971016 0.205695954 
0.001009900 0.053014376 3070.763688686 0.201623447 
0.001019900 0.053014376 3015.173403464 0.197787671 
0.001029900 0.053014376 2962.969843880 0.194195407 
0.001039900 0.053014376 2914.215601328 0.190848890 
0.001049900 0.053014376 2868.920465290 0.187746904 
0.001059900 0.053014376 2827.056499428 0.184885846 
0.001069900 0.053014376 2788.572071262 0.182260691 
0.001079900 0.053014376 2753.404280231 0.179865834 
0.001089900 0.053014376 2721.489405830 0.177695787 
0.001099900 0.053014376 2692.771122936 0.175745723 
0.001109900 0.053014376 2667.206323476 0.174011850 
0.001119900 0.053014376 2644.768464696 0.172491621 
0.001129900 0.053014376 2625.448453329 0.171183782 
0.001139900 0.053014376 2609.253181414 0.170088257 
0.001149900 0.053014376 2596.201952380 0.169205903 
0.001159900 0.053014376 2586.321164393 0.168538144 
0.001169900 0.053014376 2579.637735265 0.168086528 
0.001179900 0.053014376 2576.171840715 0.167852233 
0.001189900 0.053014376 2575.929580133 0.167835576 
0.001199900 0.053014376 2578.896171706 0.168035553 
0.001209900 0.053014376 2585.030211240 0.168449452 
0.001219900 0.053014376 2594.259413703 0.169072557 
0.001229900 0.053014376 2606.478108191 0.169897974 
0.001239900 0.053014376 2621.546594220 0.170916573 
0.001249900 0.053014376 2639.292309290 0.172117054 
0.001259900 0.053014376 2659.512621287 0.173486115 
0.001269900 0.053014376 2681.978956372 0.175008710 
0.001279900 0.053014376 2706.441909544 0.176668378 
0.001289900 0.053014376 2732.636961203 0.178447601 
0.001299900 0.053014376 2760.290433962 0.180328198 
0.001309900 0.053014376 2789.125361797 0.182291701 
0.001319900 0.053014376 2818.866998795 0.184319716 
0.001329900 0.053014376 2849.247758159 0.186394255 
0.001339900 0.053014376 2880.011436044 0.188498013 
0.001349900 0.053014376 2910.916633887 0.190614605 
0.001359900 0.053014376 2941.739344142 0.192728742 
0.001369900 0.053014376 2972.274706655 0.194826360 
0.001379900 0.053014376 3002.337976518 0.196894695 
0.001389900 0.053014376 3031.764769995 0.198922305 
0.001399900 0.053014376 3060.410674181 0.200899062 
0.001409900 0.053014376 3088.150319372 0.202816093 
0.001419900 0.053014376 3114.876021720 0.204665705 
0.001429900 0.053014376 3140.496108151 0.206441274 
0.001439900 0.053014376 3164.933036207 0.208137129 
0.001449900 0.053014376 3188.121418750 0.209748426 
0.001459900 0.053014376 3210.006057353 0.211271013 
0.001469900 0.053014376 3230.540078958 0.212701317 
0.001479900 0.053014376 3249.683258056 0.214036225 
0.001489900 0.053014376 3267.400591695 0.215272994 
0.001499900 0.053014376 3283.661177448 0.216409178 
0.001509900 0.053014376 3298.437425920 0.217442574 
0.001519900 0.053014376 3311.704620120 0.218371194 
0.001529900 0.053014376 3323.440815200 0.219193265 
0.001539900 0.053014376 3333.627054367 0.219907244 
0.001549900 0.053014376 3342.247861274 0.220511856 
0.001559900 0.053014376 3349.291956378 0.221006145 
0.001569900 0.053014376 3354.753135228 0.221389540 
0.001579900 0.053014376 3358.631240717 0.221661925 
0.001589900 0.053014376 3360.933158992 0.221823705 
0.001599900 0.053014376 3361.673770009 0.221875880 
0.001609900 0.053014376 3360.876788271 0.221820099 
0.001619900 0.053014376 3358.575436875 0.221658709 
0.001629900 0.053014376 3354.812907979 0.221394782 
0.001639900 0.053014376 3349.642574820 0.221032129 
0.001649900 0.053014376 3343.127933728 0.220575292 
0.001659900 0.053014376 3335.342268561 0.220029512 
0.001669900 0.053014376 3326.368044039 0.219400686 
0.001679900 0.053014376 3316.296047702 0.218695300 
0.001689900 0.053014376 3305.224312199 0.217920344 
0.001699900 0.053014376 3293.256859504 0.217083224 
0.001709900 0.053014376 3280.502316071 0.216191655 
0.001719900 0.053014376 3267.072452440 0.215253557 
0.001729900 0.053014376 3253.080702189 0.214276948 
0.001739900 0.053014376 3238.640713403 0.213269840 
0.001749900 0.053014376 3223.864981230 0.212240140 
0.001759900 0.053014376 3208.863603018 0.211195562 
0.001769900 0.053014376 3193.743188525 0.210143556 
0.001779900 0.053014376 3178.605947560 0.209091238 
0.001789900 0.053014376 3163.548966734 0.208045347 
0.001799900 0.053014376 3148.663676630 0.207012208 
0.001809900 0.053014376 3134.035501069 0.205997709 
0.001819900 0.053014376 3119.743671885 0.205007291 
0.001829900 0.053014376 3105.861185848 0.204045951 
0.001839900 0.053014376 3092.454875638 0.203118245 
0.001849900 0.053014376 3079.585564025 0.202228303 
0.001859900 0.053014376 3067.308270010 0.201379850 
0.001869900 0.053014376 3055.672437455 0.200576217 
0.001879900 0.053014376 3044.722160504 0.199820365 
0.001889900 0.053014376 3034.496385377 0.199114897 
0.001899900 0.053014376 3025.029074273 0.198462076 
0.001909900 0.053014376 3016.349323520 0.197863829 
0.001919900 0.053014376 3008.481434126 0.197321757 
0.001929900 0.053014376 3001.444938233 0.196837137 
0.001939900 0.053014376 2995.254589186 0.196410924 
0.001949900 0.053014376 2989.920326174 0.196043746 
0.001959900 0.053014376 2985.447226446 0.195735907 
0.001969900 0.053014376 2981.835459140 0.195487378 
0.001979900 0.053014376 2979.080254879 0.195297799 
0.001989900 0.053014376 2977.171904501 0.195166479 
0.001999900 0.053014376 2976.095798696 0.195092397 
0.002009900 0.053014376 2975.832518009 0.195074208 
0.002019900 0.053014376 2976.357979688 0.195110256 
0.002029900 0.053014376 2977.643644516 0.195198582 
0.002039900 0.053014376 2979.656783207 0.195336946 
0.002049900 0.053014376 2982.360798740 0.195522846 
0.002059900 0.053014376 2985.715598219 0.195753544 
0.002069900 0.053014376 2989.678005833 0.196026093 
0.002079900 0.053014376 2994.202207252 0.196337363 
0.002089900 0.053014376 2999.240215146 0.196684080 
0.002099900 0.053014376 3004.742345490 0.197062848 
0.002109900 0.053014376 3010.657694593 0.197470189 
0.002119900 0.053014376 3016.934607413 0.197902569 
0.002129900 0.053014376 3023.521128528 0.198356432 
0.002139900 0.053014376 3030.365428188 0.198828227 
0.002149900 0.053014376 3037.416197123 0.199314433 
0.002159900 0.053014376 3044.623005182 0.199811586 
0.002169900 0.053014376 3051.936620442 0.200316302 
0.002179900 0.053014376 3059.309287023 0.200825290 
0.002189900 0.053014376 3066.694961421 0.201335376 
0.002199900 0.053014376 3074.049508631 0.201843512 
0.002209900 0.053014376 3081.330860606 0.202346786 
0.002219900 0.053014376 3088.499140595 0.202842437 
0.002229900 0.053014376 3095.516757661 0.203327855 
0.002239900 0.053014376 3102.348476047 0.203800590 
0.002249900 0.053014376 3108.961464215 0.204258356 
0.002259900 0.053014376 3115.325328193 0.204699032 
0.002269900 0.053014376 3121.412133494 0.205120666 
0.002279900 0.053014376 3127.196419261 0.205521475 
0.002289900 0.053014376 3132.655207601 0.205899846 
0.002299900 0.053014376 3137.768010244 0.206254341 
0.002309900 0.053014376 3142.516833848 0.206583691 
0.002319900 0.053014376 3146.886184469 0.206886801 
0.002329900 0.053014376 3150.863070939 0.207162753 
0.002339900 0.053014376 3154.437006269 0.207410800 
0.002349900 0.053014376 3157.600005669 0.207630372 
0.002359900 0.053014376 3160.346579402 0.207821073 
0.002369900 0.053014376 3162.673718465 0.207982682 
0.002379900 0.053014376 3164.580871048 0.208115147 
0.002389900 0.053014376 3166.069907811 0.208218591 
0.002399900 0.053014376 3167.145074214 0.208293301 
0.002409900 0.053014376 3167.812928508 0.208339727 
0.002419900 0.053014376 3168.082264364 0.208358476 
0.002429900 0.053014376 3167.964017620 0.208350306 
0.002439900 0.053014376 3167.471157103 0.208316118 
0.002449900 0.053014376 3166.618559991 0.208256948 
0.002459900 0.053014376 3165.422872677 0.208173955 
0.002469900 0.053014376 3163.902358512 0.208068410 
0.002479900 0.053014376 3162.076734235 0.207941688 
0.002489900 0.053014376 3159.966997157 0.207795254 
0.002499900 0.053014376 3157.595245434 0.207630647 
0.002509900 0.053014376 3154.984493896 0.207449472 
0.002519900 0.053014376 3152.158487903 0.207253382 
0.002529900 0.053014376 3149.141517709 0.207044071 
0.002539900 0.053014376 3145.958235618 0.206823254 
0.002549900 0.053014376 3142.633478059 0.206592661 
0.002559900 0.053014376 3139.192094402 0.206354018 
0.002569900 0.053014376 3135.658784062 0.206109043 
0.002579900 0.053014376 3132.057943075 0.205859431 
0.002589900 0.053014376 3128.413521025 0.205606845 
0.002599900 0.053014376 3124.748888860 0.205352904 
0.002609900 0.053014376 3121.086717848 0.205099180 
0.002619900 0.053014376 3117.448869661 0.204847189 
0.002629900 0.053014376 3113.856297367 0.204598378 
0.002639900 0.053014376 3110.328956969 0.204354130 
0.002649900 0.053014376 3106.885728992 0.204115747 
0.002659900 0.053014376 3103.544349612 0.203884455 
0.002669900 0.053014376 3100.321350774 0.203661394 
0.002679900 0.053014376 3097.232008808 0.203447616 
0.002689900 0.053014376 3094.290301111 0.203244084 
0.002699900 0.053014376 3091.508870536 0.203051669 
0.002709900 0.053014376 3088.898997233 0.202871144 
0.002719900 0.053014376 3086.470577789 0.202703191 
0.002729900 0.053014376 3084.232111584 0.202548392 
0.002739900 0.053014376 3082.190694359 0.202407232 
0.002749900 0.053014376 3080.352019058 0.202280102 
0.002759900 0.053014376 3078.720383989 0.202167295 
0.002769900 0.053014376 3077.298708401 0.202069008 
0.002779900 0.053014376 3076.088555511 0.201985347 
0.002789900 0.053014376 3075.090162960 0.201916326 
0.002799900 0.053014376 3074.302480654 0.201861869 
0.002809900 0.053014376 3073.723215778 0.201821817 
0.002819900 0.053014376 3073.348884761 0.201795928 
0.002829900 0.053014376 3073.174871790 0.201783882 
0.002839900 0.053014376 3073.195493411 0.201785286 
0.002849900 0.053014376 3073.404068648 0.201799678 
0.002859900 0.053014376 3073.792993970 0.201826535 
0.002869900 0.053014376 3074.353822378 0.201865272 
0.002879900 0.053014376 3075.077345818 0.201915255 
0.002889900 0.053014376 3075.953680102 0.201975801 
0.002899900 0.053014376 3076.972351490 0.202046189 
0.002909900 0.053014376 3078.122384101 0.202125662 
0.002919900 0.053014376 3079.392387351 0.202213433 
0.002929900 0.053014376 3080.770642639 0.202308695 
0.002939900 0.053014376 3082.245188596 0.202410621 
0.002949900 0.053014376 3083.803904233 0.202518377 
0.002959900 0.053014376 3085.434589456 0.202631118 
0.002969900 0.053014376 3087.125042446 0.202748004 
0.002979900 0.053014376 3088.863133530 0.202868196 
0.002989900 0.053014376 3090.636875226 0.202990865 
0.002999900 0.053014376 3092.434488219 0.203115199 
0.003009900 0.053014376 3094.244463122 0.203240401 
0.003019900 0.053014376 3096.055617896 0.203365697 
0.003029900 0.053014376 3097.857150896 0.203490341 
0.003039900 0.053014376 3099.638689527 0.203613614 
0.003049900 0.053014376 3101.390334518 0.203734831 
0.003059900 0.053014376 3103.102699872 0.203853342 
0.003069900 0.053014376 3104.766948544 0.203968534 
0.003079900 0.053014376 3106.374823892 0.204079835 
0.003089900 0.053014376 3107.918676984 0.204186714 
0.003099900 0.053014376 3109.391489806 0.204288684 
0.003109900 0.053014376 3110.786894423 0.204385303 
0.003119900 0.053014376 3112.099188148 0.204476175 
0.003129900 0.053014376 3113.323344758 0.204560951 
0.003139900 0.053014376 3114.455021797 0.204639328 
0.003149900 0.053014376 3115.490564004 0.204711053 
0.003159900 0.053014376 3116.427002923 0.204775918 
0.003169900 0.053014376 3117.262052734 0.204833765 
0.003179900 0.053014376 3117.994102392 0.204884479 
0.003189900 0.053014376 3118.622204146 0.204927996 
0.003199900 0.053014376 3119.146058543 0.204964294 
0.003209900 0.053014376 3119.565996061 0.204993393 
0.003219900 0.053014376 3119.882955507 0.205015360 
0.003229900 0.053014376 3120.098459372 0.205030300 
0.003239900 0.053014376 3120.214586342 0.205038355 
0.003249900 0.053014376 3120.233941196 0.205039706 
0.003259900 0.053014376 3120.159622346 0.205034568 
0.003269900 0.053014376 3119.995187283 0.205023187 
0.003279900 0.053014376 3119.744616221 0.205005839 
0.003289900 0.053014376 3119.412274231 0.204982827 
0.003299900 0.053014376 3119.002872177 0.204954477 
0.003309900 0.053014376 3118.521426753 0.204921136 
0.003319900 0.053014376 3117.973219933 0.204883172 
0.003329900 0.053014376 3117.363758129 0.204840966 
0.003339900 0.053014376 3116.698731344 0.204794911 
0.003349900 0.053014376 3115.983972607 0.204745414 
0.003359900 0.053014376 3115.225417935 0.204692885 
0.003369900 0.053014376 3114.429067078 0.204637740 
0.003379900 0.053014376 3113.600945261 0.204580396 
0.003389900 0.053014376 3112.747066129 0.204521271 
0.003399900 0.053014376 3111.873396081 0.204460778 
0.003409900 0.053014376 3110.985820148 0.204399324 
0.003419900 0.053014376 3110.090109562 0.204337308 
0.003429900 0.053014376 3109.191891143 0.204275122 
0.003439900 0.053014376 3108.296618604 0.204213142 
0.003449900 0.053014376 3107.409545869 0.204151732 
0.003459900 0.053014376 3106.535702478 0.204091240 
0.003469900 0.053014376 3105.679871143 0.204031997 
0.003479900 0.053014376 3104.846567497 0.203974315 
0.003489900 0.053014376 3104.040022086 0.203918488 
0.003499900 0.053014376 3103.264164616 0.203864786 
0.003509900 0.053014376 3102.522610477 0.203813460 
0.003519900 0.053014376 3101.818649556 0.203764738 
0.003529900 0.053014376 3101.155237316 0.203718823 
0.003539900 0.053014376 3100.534988147 0.203675896 
0.003549900 0.053014376 3099.960170939 0.203636115 
0.003559900 0.053014376 3099.432706866 0.203599610 
0.003569900 0.053014376 3098.954169307 0.203566493 
0.003579900 0.053014376 3098.525785867 0.203536846 
0.003589900 0.053014376 3098.148442411 0.203510731 
0.003599900 0.053014376 3097.822689042 0.203488186 
0.003609900 0.053014376 3097.548747923 0.203469227 
0.003619900 0.053014376 3097.326522848 0.203453846 
0.003629900 0.053014376 3097.155610438 0.203442015 
0.003639900 0.053014376 3097.035312862 0.203433687 
0.003649900 0.053014376 3096.964651930 0.203428792 
0.003659900 0.053014376 3096.942384450 0.203427246 
0.003669900 0.053014376 3096.967018681 0.203428946 
0.003679900 0.053014376 3097.036831765 0.203433771 
0.003689900 0.053014376 3097.149887979 0.203441589 
0.003699900 0.053014376 3097.304057656 0.203452251 
0.003709900 0.053014376 3097.497036642 0.203465599 
0.003719900 0.053014376 3097.726366137 0.203481462 
0.003729900 0.053014376 3097.989452782 0.203499661 
0.003739900 0.053014376 3098.283588849 0.203520010 
0.003749900 0.053014376 3098.605972420 0.203542313 
0.003759900 0.053014376 3098.953727407 0.203566373 
0.003769900 0.053014376 3099.323923314 0.203591986 
0.003779900 0.053014376 3099.713594625 0.203618948 
0.003789900 0.053014376 3100.119759705 0.203647052 
0.003799900 0.053014376 3100.539439141 0.203676092 
0.003809900 0.053014376 3100.969673408 0.203705863 
0.003819900 0.053014376 3101.407539807 0.203736164 
0.003829900 0.053014376 3101.850168589 0.203766795 
0.003839900 0.053014376 3102.294758205 0.203797563 
0.003849900 0.053014376 3102.738589627 0.203828280 
0.003859900 0.053014376 3103.179039695 0.203858763 
0.003869900 0.053014376 3103.613593441 0.203888839 
0.003879900 0.053014376 3104.039855364 0.203918343 
0.003889900 0.053014376 3104.455559622 0.203947116 
0.003899900 0.053014376 3104.858579125 0.203975013 
0.003909900 0.053014376 3105.246933509 0.204001895 
0.003919900 0.053014376 3105.618795988 0.204027636 
0.003929900 0.053014376 3105.972499077 0.204052121 
0.003939900 0.053014376 3106.306539189 0.204075246 
0.003949900 0.053014376 3106.619580122 0.204096917 
0.003959900 0.053014376 3106.910455440 0.204117055 
0.003969900 0.053014376 3107.178169777 0.204135590 
0.003979900 0.053014376 3107.421899090 0.204152464 
0.003989900 0.053014376 3107.640989881 0.204167634 
0.003999900 0.053014376 3107.834957441 0.204181064 
0.004009900 0.053014376 3108.003483141 0.204192734 
0.004019900 0.053014376 3108.146410829 0.204202631 
0.004029900 0.053014376 3108.263742367 0.204210756 
0.004039900 0.053014376 3108.355632385 0.204217120 
0.004049900 0.053014376 3108.422382273 0.204221744 
0.004059900 0.053014376 3108.464433516 0.204224658 
0.004069900 0.053014376 3108.482360389 0.204225902 
0.004079900 0.053014376 3108.476862112 0.204225524 
0.004089900 0.053014376 3108.448754504 0.204223580 
0.004099900 0.053014376 3108.398961227 0.204220135 
0.004109900 0.053014376 3108.328504666 0.204215260 
0.004119900 0.053014376 3108.238496520 0.204209031 
0.004129900 0.053014376 3108.130128178 0.204201531 
0.004139900 0.053014376 3108.004660936 0.204192847 
0.004149900 0.053014376 3107.863416118 0.204183071 
0.004159900 0.053014376 3107.707765176 0.204172297 
0.004169900 0.053014376 3107.539119818 0.204160624 
0.004179900 0.053014376 3107.358922223 0.204148151 
0.004189900 0.053014376 3107.168635409 0.204134979 
0.004199900 0.053014376 3106.969733792 0.204121212 
0.004209900 0.053014376 3106.763693996 0.204106950 
0.004219900 0.053014376 3106.551985959 0.204092295 
0.004229900 0.053014376 3106.336064373 0.204077349 
0.004239900 0.053014376 3106.117360504 0.204062211 
0.004249900 0.053014376 3105.897274420 0.204046976 
0.004259900 0.053014376 3105.677167670 0.204031741 
0.004269900 0.053014376 3105.458356432 0.204016595 
0.004279900 0.053014376 3105.242105161 0.204001626 
0.004289900 0.053014376 3105.029620759 0.203986918 
0.004299900 0.053014376 3104.822047276 0.203972550 
0.004309900 0.053014376 3104.620461171 0.203958597 
0.004319900 0.053014376 3104.425867125 0.203945127 
0.004329900 0.053014376 3104.239194430 0.203932206 
0.004339900 0.053014376 3104.061293941 0.203919892 
0.004349900 0.053014376 3103.892935608 0.203908238 
0.004359900 0.053014376 3103.734806561 0.203897293 
0.004369900 0.053014376 3103.587509771 0.203887097 
0.004379900 0.053014376 3103.451563245 0.203877687 
0.004389900 0.053014376 3103.327399768 0.203869092 
0.004399900 0.053014376 3103.215367158 0.203861337 
0.004409900 0.053014376 3103.115729031 0.203854440 
0.004419900 0.053014376 3103.028666034 0.203848413 
0.004429900 0.053014376 3102.954277546 0.203843263 
0.004439900 0.053014376 3102.892583806 0.203838992 
0.004449900 0.053014376 3102.843528442 0.203835596 
0.004459900 0.053014376 3102.806981385 0.203833065 
0.004469900 0.053014376 3102.782742116 0.203831386 
0.004479900 0.053014376 3102.770543231 0.203830540 
0.004489900 0.053014376 3102.770054297 0.203830505 
0.004499900 0.053014376 3102.780885939 0.203831254 
0.004509900 0.053014376 3102.802594156 0.203832755 
0.004519900 0.053014376 3102.834684816 0.203834975 
0.004529900 0.053014376 3102.876618293 0.203837876 
0.004539900 0.053014376 3102.927814228 0.203841418 
0.004549900 0.053014376 3102.987656370 0.203845559 
0.004559900 0.053014376 3103.055497467 0.203850253 
0.004569900 0.053014376 3103.130664173 0.203855455 
0.004579900 0.053014376 3103.212461955 0.203861115 
0.004589900 0.053014376 3103.300179954 0.203867185 
0.004599900 0.053014376 3103.393095776 0.203873616 
0.004609900 0.053014376 3103.490480196 0.203880355 
0.004619900 0.053014376 3103.591601744 0.203887353 
0.004629900 0.053014376 3103.695731146 0.203894560 
0.004639900 0.053014376 3103.802145602 0.203901925 
0.004649900 0.053014376 3103.910132885 0.203909399 
0.004659900 0.053014376 3104.018995237 0.203916933 
0.004669900 0.053014376 3104.128053047 0.203924482 
0.004679900 0.053014376 3104.236648301 0.203931998 
0.004689900 0.053014376 3104.344147781 0.203939438 
0.004699900 0.053014376 3104.449946018 0.203946761 
0.004709900 0.053014376 3104.553467969 0.203953927 
0.004719900 0.053014376 3104.654171438 0.203960897 
0.004729900 0.053014376 3104.751549207 0.203967638 
0.004739900 0.053014376 3104.845130895 0.203974115 
0.004749900 0.053014376 3104.934484532 0.203980301 
0.004759900 0.053014376 3105.019217852 0.203986166 
0.004769900 0.053014376 3105.098979311 0.203991687 
0.004779900 0.053014376 3105.173458816 0.203996843 
0.004789900 0.053014376 3105.242388199 0.204001615 
0.004799900 0.053014376 3105.305541411 0.204005987 
0.004809900 0.053014376 3105.362734465 0.204009946 
0.004819900 0.053014376 3105.413825129 0.204013483 
0.004829900 0.053014376 3105.458712378 0.204016591 
0.004839900 0.053014376 3105.497335623 0.204019265 
0.004849900 0.053014376 3105.529673717 0.204021504 
0.004859900 0.053014376 3105.555743766 0.204023309 
0.004869900 0.053014376 3105.575599747 0.204024684 
0.004879900 0.053014376 3105.589330953 0.204025636 
0.004889900 0.053014376 3105.597060277 0.204026171 
0.004899900 0.053014376 3105.598942359 0.204026302 
0.004909900 0.053014376 3105.595161596 0.204026041 
0.004919900 0.053014376 3105.585930048 0.204025403 
0.004929900 0.053014376 3105.571485248 0.204024403 
0.004939900 0.053014376 3105.552087928 0.204023061 
0.004949900 0.053014376 3105.528019686 0.204021396 
0.004959900 0.053014376 3105.499580609 0.204019428 
0.004969900 0.053014376 3105.467086859 0.204017179 
0.004979900 0.053014376 3105.430868250 0.204014672 
0.004989900 0.053014376 3105.391265818 0.204011932 
0.004999900 0.053014376 3105.348629409 0.204008981 
