Sim: 3
Label: rocket
Time: 0.003999999999997439
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
367.222627475 0.227494842 21607740.359933104 3570.956598389 9.885984871 -3261452.180633675 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.001250000 
367.917984654 0.227927746 21598367.275500998 3570.887917916 9.881886551 -3261670.969519723 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.003750000 
368.064967885 0.228019288 21596359.165670522 3570.872297194 9.881011006 -3261720.730873278 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.006250000 
368.096803325 0.228039148 21595898.471896816 3570.867835893 9.880812569 -3261734.942779144 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.008750000 
368.104396086 0.228043918 21595763.389837615 3570.865727794 9.880756598 -3261741.658334574 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.011250000 
368.106834381 0.228045478 21595697.318503134 3570.864123501 9.880730807 -3261746.768961851 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.013750000 
368.108126879 0.228046325 21595646.368453816 3570.862634959 9.880711615 -3261751.510855099 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.016250000 
368.109115432 0.228046982 21595599.223206870 3570.861181042 9.880694067 -3261756.142449881 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.018750000 
368.109976831 0.228047560 21595553.507128816 3570.859745101 9.880677124 -3261760.717095424 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.021250000 
368.110748206 0.228048082 21595508.722114537 3570.858324052 9.880660565 -3261765.243661883 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.023750000 
368.111437370 0.228048553 21595464.764181033 3570.856917678 9.880644345 -3261769.723802557 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.026250000 
368.112045994 0.228048973 21595421.611932755 3570.855526380 9.880628451 -3261774.155914170 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.028750000 
368.112574474 0.228049343 21595379.261136949 3570.854150710 9.880612880 -3261778.538239907 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.031250000 
368.113022950 0.228049663 21595337.710985281 3570.852791269 9.880597631 -3261782.868868418 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.033750000 
368.113391523 0.228049933 21595296.961209890 3570.851448683 9.880582702 -3261787.145803512 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.036250000 
368.113680301 0.228050153 21595257.011479363 3570.850123599 9.880568090 -3261791.366981759 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.038750000 
368.113889403 0.228050323 21595217.861273307 3570.848816685 9.880553794 -3261795.530279492 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.041250000 
368.114018969 0.228050444 21595179.509857606 3570.847528624 9.880539811 -3261799.633517747 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.043750000 
368.114069153 0.228050514 21595141.956280656 3570.846260117 9.880526139 -3261803.674467024 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.046250000 
368.114040126 0.228050535 21595105.199374363 3570.845011877 9.880512775 -3261807.650852263 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.048750000 
368.113932078 0.228050506 21595069.237755835 3570.843784631 9.880499717 -3261811.560358056 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.051250000 
368.113745212 0.228050428 21595034.069829546 3570.842579117 9.880486962 -3261815.400634171 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.053750000 
368.113479750 0.228050300 21594999.693789419 3570.841396082 9.880474507 -3261819.169301288 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.056250000 
368.113135931 0.228050123 21594966.107621044 3570.840236281 9.880462350 -3261822.863957050 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.058750000 
368.112714008 0.228049897 21594933.309103880 3570.839100471 9.880450486 -3261826.482182329 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.061250000 
368.112214251 0.228049621 21594901.295813680 3570.837989417 9.880438913 -3261830.021547723 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.063750000 
368.111636946 0.228049298 21594870.065124612 3570.836903882 9.880427627 -3261833.479620323 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.066250000 
368.110982395 0.228048925 21594839.614211798 3570.835844628 9.880416626 -3261836.853970620 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.068750000 
