Sim: 4
Label: rocket
Time: 0.003000004367293673
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
498.886165764 0.309733049 21169608.338031080 3555.012257503 9.728970381 -3312224.534795035 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000295754 0.118287829 0.004669148 0.273750000 
515.385508257 0.320073333 21096199.040980581 3552.801632849 9.701266054 -3319260.752621343 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000287090 0.114822776 0.004532077 0.276250000 
532.349988852 0.330715056 21017970.538997151 3550.453867112 9.671683265 -3326732.626430355 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000278779 0.111498403 0.004399589 0.278750000 
549.785401972 0.341663052 20934631.106650673 3547.961842361 9.640099859 -3334662.650436698 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000270809 0.108310749 0.004271606 0.281250000 
567.697357180 0.352922136 20845876.143867366 3545.318181766 9.606387381 -3343074.121243692 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000263171 0.105255962 0.004148051 0.283750000 
586.091318862 0.364497142 20751388.660272565 3542.515240148 9.570411197 -3351991.165546113 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000255857 0.102330297 0.004028847 0.286250000 
604.972656079 0.376392956 20650839.992301855 3539.545091928 9.532030710 -3361438.775878316 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000248856 0.099530115 0.003913920 0.288750000 
624.346701901 0.388614563 20543890.798658263 3536.399516119 9.491099711 -3371442.855516584 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000242159 0.096851885 0.003803199 0.291250000 
644.218821751 0.401167101 20430192.372664787 3533.069977947 9.447466860 -3382030.273800072 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000235760 0.094292182 0.003696613 0.293750000 
664.594490133 0.414055913 20309388.307584085 3529.547606705 9.400976341 -3393228.933094228 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000229648 0.091847689 0.003594094 0.296250000 
685.479374759 0.427286616 20181116.549065419 3525.823169489 9.351468682 -3405067.848467613 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000223816 0.089515196 0.003495575 0.298750000 
706.879426723 0.440865166 20045011.866503265 3521.887040546 9.298781775 -3417577.240895897 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000218256 0.087291599 0.003400993 0.301250000 
728.800974894 0.454797931 19900708.772046279 3517.729166065 9.242752106 -3430788.644430122 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000212962 0.085173902 0.003310286 0.303750000 
751.250822133 0.469091770 19747844.912333369 3513.339024429 9.183216195 -3444735.026711188 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000207925 0.083159215 0.003223394 0.306250000 
774.236340299 0.483754104 19586064.953932259 3508.705582134 9.120012282 -3459450.925746568 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000203138 0.081244756 0.003140262 0.308750000 
797.765560221 0.498792995 19415024.979160734 3503.817245920 9.052982238 -3474972.590049484 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000198595 0.079427851 0.003060833 0.311250000 
821.847251789 0.514217216 19234397.404769231 3498.661812013 8.981973734 -3491338.137688676 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000194290 0.077705929 0.002985057 0.313750000 
846.490988130 0.530036317 19043876.432157740 3493.226413944 8.906842649 -3508587.710949376 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000190216 0.076076531 0.002912885 0.316250000 
871.707186233 0.546260673 18843184.034658957 3487.497471095 8.827455744 -3526763.630772132 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000186368 0.074537302 0.002844269 0.318750000 
897.507114358 0.562901521 18632076.485122237 3481.460641098 8.743693573 -3545910.537276515 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000182739 0.073085995 0.002779168 0.321250000 
