Sim: 4
Label: rocket
Time: 0.001000015307663429
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
369.756574367 0.229058225 21608028.503558397 3571.161998638 9.885548089 -3260797.852048829 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.001250000 
370.070825273 0.229239818 21614242.524761423 3571.581514394 9.887229483 -3259461.410631377 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.003750000 
369.771626945 0.229039561 21628772.449071124 3572.060471484 9.892549446 -3257935.574411472 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.006250000 
369.352159482 0.228764515 21644962.175537910 3572.549896914 9.898598034 -3256376.351324224 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.008750000 
368.916632630 0.228479567 21661402.867429394 3573.039104164 9.904760324 -3254817.785569390 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.011250000 
368.487118643 0.228198466 21677795.146712102 3573.525587727 9.910906348 -3253267.859787729 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.013750000 
368.068283228 0.227924124 21694074.826755583 3574.008589932 9.917008886 -3251728.988626502 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.016250000 
367.661088316 0.227657146 21710227.768226068 3574.487727290 9.923062576 -3250202.394747381 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.018750000 
367.265700434 0.227397643 21726250.575821582 3574.962699215 9.929066740 -3248689.036776978 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.021250000 
366.882109794 0.227145616 21742142.230245646 3575.433228643 9.935021723 -3247189.798466491 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.023750000 
366.510262703 0.226901037 21757902.297509920 3575.899052290 9.940928100 -3245705.519741646 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.026250000 
366.150090255 0.226663869 21773530.540151451 3576.359921313 9.946786497 -3244236.994570625 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.028750000 
365.801514847 0.226434070 21789026.828115612 3576.815603892 9.952597543 -3242784.962742818 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.031250000 
365.464451954 0.226211593 21804391.113983735 3577.265887834 9.958361851 -3241350.101557667 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.033750000 
365.138810855 0.225996384 21819623.422185663 3577.710582767 9.964080004 -3239933.018821856 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.036250000 
364.824495136 0.225788388 21834723.841397438 3578.149521815 9.969752553 -3238534.247507504 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.038750000 
364.521403131 0.225587543 21849692.517805390 3578.582562723 9.975380006 -3237154.242150753 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.041250000 
364.229428331 0.225393787 21864529.648739789 3579.009588447 9.980962822 -3235793.376970629 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.043750000 
