Sim: 2
ID: 138
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.000009900 0.418538681 5885.721260744 0.940809018 
0.000019900 0.418538681 5431.119572798 0.976867892 
0.000029900 0.418538681 5173.927185482 0.993992425 
0.000039900 0.418538681 5000.710605176 1.003647762 
0.000049900 0.418538681 4870.536934288 1.031794711 
0.000059900 0.418538681 4723.886712886 1.064211782 
0.000069900 0.418538681 4570.840738180 1.094493821 
0.000079900 0.418538681 4415.670278176 1.116398732 
0.000089900 0.418538681 4262.937837133 1.130422393 
0.000009900 0.418538681 5885.721260744 0.940809018 
0.000019900 0.418538681 5431.119572798 0.976867892 
0.000029900 0.418538681 5173.927185482 0.993992425 
0.000039900 0.418538681 5000.710605176 1.003647762 
0.000049900 0.418538681 4870.536934288 1.031794711 
0.000059900 0.418538681 4723.886712886 1.064211782 
0.000069900 0.418538681 4570.840738180 1.094493821 
0.000079900 0.418538681 4415.670278176 1.116398732 
0.000089900 0.418538681 4262.937837133 1.130422393 
0.000099900 0.418538681 4114.068379835 1.139425353 
0.000109900 0.418538681 3969.642745560 1.147375104 
0.000119900 0.418538681 3829.941232375 1.156514476 
0.000129900 0.418538681 3696.459963713 1.167789824 
0.000139900 0.418538681 3571.206448750 1.181596567 
0.000149900 0.418538681 3456.214216141 1.198091431 
0.000159900 0.418538681 3353.277382350 1.217335473 
0.000169900 0.418538681 3262.672244552 1.239201111 
0.000179900 0.418538681 3181.378321917 1.263128500 
0.000189900 0.418538681 3102.772583969 1.288037953 
0.000199900 0.418538681 3019.816447457 1.312760758 
0.000209900 0.418538681 2929.465355184 1.336719336 
0.000219900 0.418538681 2833.689172389 1.360154401 
0.000229900 0.418538681 2736.883278940 1.383786917 
0.000239900 0.418538681 2643.189259891 1.408408331 
0.000249900 0.418538681 2555.894729566 1.434776251 
0.000259900 0.418538681 2478.601576167 1.463837981 
0.000269900 0.418538681 2416.877405356 1.497101346 
0.000279900 0.418538681 2378.487375595 1.536747089 
0.000289900 0.418538681 2368.870215680 1.584643217 
0.000299900 0.418538681 2381.032613564 1.639990946 
0.000309900 0.418538681 2392.470922065 1.698544740 
0.000319900 0.418538681 2381.573663408 1.756149248 
0.000329900 0.418538681 2343.537659468 1.812103152 
0.000339900 0.418538681 2286.160718839 1.868385960 
0.000349900 0.418538681 2218.518562338 1.927458263 
0.000359900 0.418538681 2145.953506184 1.991224985 
0.000369900 0.418538681 2070.476208307 2.061001589 
0.000379900 0.418538681 1992.452221146 2.137643766 
0.000389900 0.418538681 1911.877076041 2.221388918 
