Sim: 2
ID: 76
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.000009900 0.060002032 1509.847164572 0.103409098 
0.000019900 0.060002032 1616.058524717 0.110416262 
0.000029900 0.060002032 1771.979395930 0.120643559 
0.000039900 0.060002032 1970.873495109 0.133592418 
0.000049900 0.060002032 2193.135352566 0.148027601 
0.000059900 0.060002032 2401.499847283 0.161790112 
0.000069900 0.060002032 2566.065178442 0.173259228 
0.000079900 0.060002032 2687.954102564 0.182572574 
0.000089900 0.060002032 2787.462954391 0.190885268 
0.000009900 0.060002032 1509.847164572 0.103409098 
0.000019900 0.060002032 1616.058524717 0.110416262 
0.000029900 0.060002032 1771.979395930 0.120643559 
0.000039900 0.060002032 1970.873495109 0.133592418 
0.000049900 0.060002032 2193.135352566 0.148027601 
0.000059900 0.060002032 2401.499847283 0.161790112 
0.000069900 0.060002032 2566.065178442 0.173259228 
0.000079900 0.060002032 2687.954102564 0.182572574 
0.000089900 0.060002032 2787.462954391 0.190885268 
0.000099900 0.060002032 2882.670433060 0.199197118 
0.000109900 0.060002032 2982.681261385 0.208003497 
0.000119900 0.060002032 3090.862342860 0.217493499 
0.000129900 0.060002032 3210.045453437 0.227871763 
0.000139900 0.060002032 3347.605101565 0.239694824 
0.000149900 0.060002032 3519.736973097 0.254160413 
0.000159900 0.060002032 3752.849198221 0.273178701 
0.000169900 0.060002032 4080.166038223 0.299061345 
0.000179900 0.060002032 4531.941523072 0.333731976 
0.000189900 0.060002032 5113.695572627 0.377298077 
0.000199900 0.060002032 5774.783654851 0.426505817 
0.000209900 0.060002032 6410.986302670 0.475539918 
0.000219900 0.060002032 6930.718349338 0.519758902 
0.000229900 0.060002032 7309.949214661 0.557983061 
0.000239900 0.060002032 7577.742043405 0.591397705 
0.000249900 0.060002032 7775.144016960 0.621623280 
0.000259900 0.060002032 7932.455086293 0.649765608 
0.000269900 0.060002032 8066.479956814 0.676336653 
0.000279900 0.060002032 8185.011585426 0.701471831 
0.000289900 0.060002032 8291.096114768 0.725129270 
0.000299900 0.060002032 8385.420280131 0.747201589 
0.000309900 0.060002032 8467.376781271 0.767565879 
0.000319900 0.060002032 8535.593940311 0.786107922 
0.000329900 0.060002032 8588.400819570 0.802742003 
0.000339900 0.060002032 8624.378600907 0.817432551 
0.000349900 0.060002032 8642.933561238 0.830213982 
0.000359900 0.060002032 8644.729805014 0.841201547 
0.000369900 0.060002032 8631.836836363 0.850587486 
0.000379900 0.060002032 8607.550960561 0.858622796 
0.000389900 0.060002032 8575.952812420 0.865588697 
0.000399900 0.060002032 8541.333143122 0.871762454 
0.000409900 0.060002032 8507.648132352 0.877388081 
0.000419900 0.060002032 8478.097668301 0.882658776 
0.000429900 0.060002032 8454.855174848 0.887706725 
0.000439900 0.060002032 8438.972312481 0.892602853 
0.000449900 0.060002032 8430.418326066 0.897357880 
0.000459900 0.060002032 8428.271923890 0.901933027 
0.000469900 0.060002032 8431.008501530 0.906257560 
0.000479900 0.060002032 8436.859555759 0.910254338 
0.000489900 0.060002032 8444.167029421 0.913869189 
0.000499900 0.060002032 8451.637627162 0.917076077 
0.000509900 0.060002032 8458.547209304 0.919880804 
0.000519900 0.060002032 8464.875443556 0.922339870 
0.000529900 0.060002032 8471.183126203 0.924539534 
0.000539900 0.060002032 8478.496801115 0.926567926 
0.000549900 0.060002032 8488.176817495 0.928514951 
0.000559900 0.060002032 8501.724461649 0.930464086 
0.000569900 0.060002032 8520.596746046 0.932484328 
0.000579900 0.060002032 8546.040367051 0.934623114 
0.000589900 0.060002032 8578.952775818 0.936900759 
0.000599900 0.060002032 8619.778210197 0.939306828 
0.000609900 0.060002032 8668.448401884 0.941798832 
0.000619900 0.060002032 8724.377351303 0.944303148 
0.000629900 0.060002032 8786.568853664 0.946726580 
0.000639900 0.060002032 8853.799690733 0.949008453 
0.000649900 0.060002032 8924.516981591 0.951085916 
0.000659900 0.060002032 8997.124887882 0.952898430 
0.000669900 0.060002032 9070.123635665 0.954397514 
0.000679900 0.060002032 9142.210525414 0.955552128 
0.000689900 0.060002032 9212.334669457 0.956350560 
0.000699900 0.060002032 9279.708632558 0.956799383 
0.000709900 0.060002032 9343.788163463 0.956920408 
0.000719900 0.060002032 9404.523550722 0.956810224 
0.000729900 0.060002032 9461.432707404 0.956525836 
0.000739900 0.060002032 9514.407470776 0.956071857 
0.000749900 0.060002032 9563.473495947 0.955466028 
0.000759900 0.060002032 9608.718519768 0.954728686 
0.000769900 0.060002032 9650.274386040 0.953881215 
0.000779900 0.060002032 9688.304425891 0.952945026 
0.000789900 0.060002032 9722.994648395 0.951940874 
0.000799900 0.060002032 9754.546911196 0.950888383 
0.000809900 0.060002032 9783.172715474 0.949805686 
0.000819900 0.060002032 9809.086811083 0.948709125 
0.000829900 0.060002032 9832.500293792 0.947613002 
0.000839900 0.060002032 9853.613270574 0.946529366 
