Sim: 2
ID: 2
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.000009900 0.053014376 2297.885733237 0.148247970 
0.000019900 0.053014376 2382.604627333 0.154169435 
0.000029900 0.053014376 2398.477894313 0.155350686 
0.000039900 0.053014376 2401.640334459 0.155624356 
0.000049900 0.053014376 2402.227448253 0.155697178 
0.000059900 0.053014376 2402.258933482 0.155717629 
0.000069900 0.053014376 2402.174231350 0.155722041 
0.000079900 0.053014376 2402.071995126 0.155720751 
0.000089900 0.053014376 2401.956705257 0.155716102 
0.000099900 0.053014376 2401.719571306 0.155701966 
0.000109900 0.053014376 2400.893139002 0.155647799 
0.000119900 0.053014376 2398.102627613 0.155462254 
0.000129900 0.053014376 2390.332827683 0.154944416 
0.000139900 0.053014376 2372.481638370 0.153754338 
0.000149900 0.053014376 2337.790905628 0.151442888 
0.000159900 0.053014376 2279.375842099 0.147555982 
0.000169900 0.053014376 2192.435850117 0.141784277 
0.000179900 0.053014376 2076.279020554 0.134097644 
0.000189900 0.053014376 1935.290647692 0.124804366 
0.000199900 0.053014376 1778.394094306 0.114506842 
0.000209900 0.053014376 1617.188890949 0.103971540 
0.000219900 0.053014376 1463.492943379 0.093965913 
0.000229900 0.053014376 1327.156071752 0.085119407 
0.000239900 0.053014376 1214.701303324 0.077841363 
0.000249900 0.053014376 1128.877727660 0.072297433 
0.000259900 0.053014376 1068.915798174 0.068429096 
0.000269900 0.053014376 1031.240249079 0.066000452 
0.000279900 0.053014376 1010.463047609 0.064661656 
0.000289900 0.053014376 1000.508157394 0.064020320 
0.000299900 0.053014376 995.702206691 0.063710804 
0.000309900 0.053014376 991.658173266 0.063450551 
0.000319900 0.053014376 985.819844825 0.063074924 
0.000329900 0.053014376 977.618245973 0.062547235 
0.000339900 0.053014376 968.286247232 0.061946787 
0.000349900 0.053014376 960.444267081 0.061442140 
0.000359900 0.053014376 957.581664366 0.061257707 
0.000369900 0.053014376 963.522409297 0.061639452 
0.000379900 0.053014376 981.917849229 0.062822503 
0.000389900 0.053014376 1015.790887870 0.065002191 
0.000399900 0.053014376 1067.169289327 0.068310845 
0.000409900 0.053014376 1136.862414759 0.072803705 
0.000419900 0.053014376 1224.423761747 0.078456573 
0.000429900 0.053014376 1328.297608625 0.085175037 
0.000439900 0.053014376 1446.098266564 0.092811971 
0.000449900 0.053014376 1574.944826915 0.101188443 
0.000459900 0.053014376 1711.781247461 0.110113638 
0.000469900 0.053014376 1853.637586192 0.119401079 
0.000479900 0.053014376 1997.814925704 0.128880119 
0.000489900 0.053014376 2141.994676309 0.138402797 
0.000499900 0.053014376 2284.282564332 0.147846716 
0.000509900 0.053014376 2423.202057909 0.157114838 
0.000519900 0.053014376 2557.653541781 0.166133148 
0.000529900 0.053014376 2686.854944615 0.174847156 
0.000539900 0.053014376 2810.277064476 0.183218015 
0.000549900 0.053014376 2927.583168121 0.191218864 
0.000559900 0.053014376 3038.578460294 0.198831758 
0.000569900 0.053014376 3143.171517193 0.206045327 
0.000579900 0.053014376 3241.347199290 0.212853154 
0.000589900 0.053014376 3333.148996524 0.219252755 
0.000599900 0.053014376 3418.668077340 0.225244977 
0.000609900 0.053014376 3498.036280895 0.230833656 
0.000619900 0.053014376 3571.420674387 0.236025344 
0.000629900 0.053014376 3639.017900176 0.240829008 
0.000639900 0.053014376 3701.047214869 0.245255607 
0.000649900 0.053014376 3757.741773467 0.249317521 
0.000659900 0.053014376 3809.338270146 0.253027826 
0.000669900 0.053014376 3856.065474344 0.256399471 
0.000679900 0.053014376 3898.132479985 0.259444409 
0.000689900 0.053014376 3935.717617270 0.262172762 
0.000699900 0.053014376 3968.958974612 0.264592082 
0.000709900 0.053014376 3997.947366236 0.266706801 
0.000719900 0.053014376 4022.722387663 0.268517896 
0.000729900 0.053014376 4043.271957653 0.270022827 
0.000739900 0.053014376 4059.535481168 0.271215751 
0.000749900 0.053014376 4071.410510013 0.272088009 
0.000759900 0.053014376 4078.762547149 0.272628863 
0.000769900 0.053014376 4081.437451268 0.272826436 
0.000779900 0.053014376 4079.275757136 0.272668806 
0.000789900 0.053014376 4072.128134329 0.272145185 
0.000799900 0.053014376 4059.871157762 0.271247114 
0.000809900 0.053014376 4042.422550895 0.269969600 
0.000819900 0.053014376 4019.755080889 0.268312133 
0.000829900 0.053014376 3991.908331875 0.266279505 
0.000839900 0.053014376 3958.997659845 0.263882391 
0.000849900 0.053014376 3921.219746203 0.261137640 
0.000859900 0.053014376 3878.854322973 0.258068255 
0.000869900 0.053014376 3832.261844446 0.254703058 
0.000879900 0.053014376 3781.877123623 0.251076054 
0.000889900 0.053014376 3728.199223337 0.247225529 
0.000899900 0.053014376 3671.778167250 0.243192953 
0.000909900 0.053014376 3613.199283517 0.239021740 
0.000919900 0.053014376 3553.066180571 0.234755962 
0.000929900 0.053014376 3491.983452259 0.230439088 
0.000939900 0.053014376 3430.540202292 0.226112841 
0.000949900 0.053014376 3369.295365695 0.221816208 
0.000959900 0.053014376 3308.765603480 0.217584675 
0.000969900 0.053014376 3249.416285130 0.213449696 
0.000979900 0.053014376 3191.655787035 0.209438402 
0.000989900 0.053014376 3135.833058979 0.205573542 
0.000999900 0.053014376 3082.238174358 0.201873622 
0.001009900 0.053014376 3031.105402046 0.198353204 
0.001019900 0.053014376 2982.618226971 0.195023328 
0.001029900 0.053014376 2936.915700468 0.191892002 
0.001039900 0.053014376 2894.099511219 0.188964734 
0.001049900 0.053014376 2854.241219714 0.186245056 
0.001059900 0.053014376 2817.389179557 0.183735014 
0.001069900 0.053014376 2783.574764766 0.181435604 
0.001079900 0.053014376 2752.817623385 0.179347136 
0.001089900 0.053014376 2725.129776905 0.177469507 
0.001099900 0.053014376 2700.518477668 0.175802401 
0.001109900 0.053014376 2678.987819976 0.174345388 
0.001119900 0.053014376 2660.539174082 0.173097952 
0.001129900 0.053014376 2645.170575054 0.172059448 
0.001139900 0.053014376 2632.875250343 0.171228997 
0.001149900 0.053014376 2623.639509498 0.170605345 
0.001159900 0.053014376 2617.440245222 0.170186686 
0.001169900 0.053014376 2614.242304806 0.169970490 
0.001179900 0.053014376 2613.995983420 0.169953322 
0.001189900 0.053014376 2616.634865838 0.170130700 
0.001199900 0.053014376 2622.074202692 0.170496976 
0.001209900 0.053014376 2630.209955152 0.171045264 
0.001219900 0.053014376 2640.918583100 0.171767419 
0.001229900 0.053014376 2654.057592284 0.172654063 
0.001239900 0.053014376 2669.466800949 0.173694653 
0.001249900 0.053014376 2686.970240545 0.174877607 
0.001259900 0.053014376 2706.378571090 0.176190443 
0.001269900 0.053014376 2727.491870870 0.177619959 
0.001279900 0.053014376 2750.102652073 0.179152424 
0.001289900 0.053014376 2773.998957161 0.180773776 
0.001299900 0.053014376 2798.967403063 0.182469815 
0.001309900 0.053014376 2824.796059027 0.184226391 
0.001319900 0.053014376 2851.277066608 0.186029579 
0.001329900 0.053014376 2878.208934540 0.187865823 
0.001339900 0.053014376 2905.398465224 0.189722073 
0.001349900 0.053014376 2932.662291870 0.191585883 
0.001359900 0.053014376 2959.828025032 0.193445494 
0.001369900 0.053014376 2986.735023837 0.195289892 
0.001379900 0.053014376 3013.234820415 0.197108837 
0.001389900 0.053014376 3039.191235973 0.198892880 
0.001399900 0.053014376 3064.480233731 0.200633357 
0.001409900 0.053014376 3088.989557974 0.202322373 
0.001419900 0.053014376 3112.618209990 0.203952775 
0.001429900 0.053014376 3135.275811052 0.205518107 
0.001439900 0.053014376 3156.881900256 0.207012580 
0.001449900 0.053014376 3177.365211109 0.208431020 
0.001459900 0.053014376 3196.662965746 0.209768829 
0.001469900 0.053014376 3214.720219647 0.211021946 
0.001479900 0.053014376 3231.489283134 0.212186810 
0.001489900 0.053014376 3246.929238867 0.213260335 
0.001499900 0.053014376 3261.005567440 0.214239887 
0.001509900 0.053014376 3273.689886053 0.215123269 
0.001519900 0.053014376 3284.959798593 0.215908716 
0.001529900 0.053014376 3294.798849221 0.216594894 
0.001539900 0.053014376 3303.196566256 0.217180906 
0.001549900 0.053014376 3310.148578625 0.217666303 
0.001559900 0.053014376 3315.656783804 0.218051096 
0.001569900 0.053014376 3319.729543919 0.218335774 
0.001579900 0.053014376 3322.381885625 0.218521313 
0.001589900 0.053014376 3323.635679523 0.218609194 
0.001599900 0.053014376 3323.519776156 0.218601411 
0.001609900 0.053014376 3322.070077891 0.218500469 
0.001619900 0.053014376 3319.329529266 0.218309389 
0.001629900 0.053014376 3315.348012272 0.218031693 
0.001639900 0.053014376 3310.182137549 0.217671391 
0.001649900 0.053014376 3303.894927281 0.217232949 
0.001659900 0.053014376 3296.555390450 0.216721262 
0.001669900 0.053014376 3288.237995854 0.216141611 
0.001679900 0.053014376 3279.022052669 0.215499615 
0.001689900 0.053014376 3268.991012090 0.214801178 
0.001699900 0.053014376 3258.231706620 0.214052438 
0.001709900 0.053014376 3246.833545705 0.213259699 
0.001719900 0.053014376 3234.887687559 0.212429380 
0.001729900 0.053014376 3222.486207179 0.211567945 
0.001739900 0.053014376 3209.721279765 0.210681855 
0.001749900 0.053014376 3196.684397093 0.209777504 
0.001759900 0.053014376 3183.465631993 0.208861170 
0.001769900 0.053014376 3170.152963184 0.207938969 
0.001779900 0.053014376 3156.831669409 0.207016814 
0.001789900 0.053014376 3143.583798471 0.206100376 
0.001799900 0.053014376 3130.487713412 0.205195057 
0.001809900 0.053014376 3117.617715039 0.204305962 
0.001819900 0.053014376 3105.043737363 0.203437884 
0.001829900 0.053014376 3092.831110394 0.202595285 
0.001839900 0.053014376 3081.040383210 0.201782289 
0.001849900 0.053014376 3069.727199325 0.201002673 
0.001859900 0.053014376 3058.942216064 0.200259866 
0.001869900 0.053014376 3048.731059873 0.199556945 
0.001879900 0.053014376 3039.134310225 0.198896639 
0.001889900 0.053014376 3030.187505786 0.198281327 
0.001899900 0.053014376 3021.921167832 0.197713047 
0.001909900 0.053014376 3014.360837282 0.197193493 
0.001919900 0.053014376 3007.527123173 0.196724025 
0.001929900 0.053014376 3001.435761701 0.196305673 
0.001939900 0.053014376 2996.097686123 0.195939140 
0.001949900 0.053014376 2991.519108758 0.195624811 
