Sim: 3
Label: rocket
Time: 0.0029999999999986344
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
366.948629806 0.227335489 21587615.640339039 3570.620659092 9.877706648 -3262522.343587204 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.073750000 
366.962284775 0.227344311 21587144.888477881 3570.608932605 9.877523688 -3262559.698979407 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.076250000 
366.975861450 0.227353080 21586676.572317265 3570.597358784 9.877341420 -3262596.568021433 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.078750000 
366.989356253 0.227361794 21586210.778230987 3570.585939166 9.877159877 -3262632.945822281 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.081250000 
367.002765665 0.227370450 21585747.591693655 3570.574674994 9.876979097 -3262668.828422728 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.083750000 
367.016086222 0.227379046 21585287.097267948 3570.563567215 9.876799115 -3262704.212803421 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.086250000 
367.029314519 0.227387580 21584829.378591981 3570.552616482 9.876619967 -3262739.096890614 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.088750000 
367.042447211 0.227396050 21584374.518367160 3570.541823146 9.876441691 -3262773.479559504 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.091250000 
367.055481010 0.227404454 21583922.598346073 3570.531187264 9.876264323 -3262807.360635218 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.093750000 
367.068412690 0.227412790 21583473.699320696 3570.520708593 9.876087902 -3262840.740891357 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.096250000 
367.081239083 0.227421056 21583027.901110940 3570.510386593 9.875912466 -3262873.622046095 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.098750000 
367.093957085 0.227429250 21582585.282553356 3570.500220432 9.875738052 -3262906.006755823 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.101250000 
367.106563651 0.227437370 21582145.921490032 3570.490208983 9.875564700 -3262937.898606322 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.103750000 
367.119055799 0.227445414 21581709.894757956 3570.480350833 9.875392449 -3262969.302101363 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.106250000 
367.131430609 0.227453381 21581277.278178465 3570.470644285 9.875221338 -3263000.222648860 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.108750000 
367.143685224 0.227461269 21580848.146546986 3570.461087363 9.875051407 -3263030.666544325 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.111250000 
367.155816850 0.227469076 21580422.573623065 3570.451677817 9.874882696 -3263060.640951825 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.113750000 
367.167822759 0.227476801 21580000.632120658 3570.442413134 9.874715245 -3263090.153882216 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.116250000 
367.179700285 0.227484442 21579582.393698610 3570.433290540 9.874549094 -3263119.214168756 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.118750000 
367.191446826 0.227491998 21579167.928951561 3570.424307013 9.874384285 -3263147.831440006 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.121250000 
367.203059846 0.227499467 21578757.307400901 3570.415459291 9.874220858 -3263176.016089993 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.123750000 
367.214536876 0.227506847 21578350.597486209 3570.406743881 9.874058854 -3263203.779245672 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.126250000 
367.225875509 0.227514137 21577947.866556715 3570.398157070 9.873898315 -3263231.132731598 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.128750000 
367.237073408 0.227521337 21577549.180863317 3570.389694940 9.873739281 -3263258.089031889 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.131250000 
367.248128300 0.227528444 21577154.605550602 3570.381353378 9.873581794 -3263284.661249461 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.133750000 
367.259037978 0.227535458 21576764.204649296 3570.373128091 9.873425895 -3263310.863062577 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.136250000 
367.269800303 0.227542377 21576378.041068949 3570.365014617 9.873271625 -3263336.708678716 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.138750000 
367.280413204 0.227549200 21575996.176590856 3570.357008348 9.873119025 -3263362.212785935 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.141250000 
367.290874676 0.227555926 21575618.671861224 3570.349104536 9.872968136 -3263387.390501677 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.143750000 
367.301182782 0.227562554 21575245.586384818 3570.341298318 9.872818998 -3263412.257319255 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.146250000 
367.311335653 0.227569083 21574876.978518590 3570.333584731 9.872671653 -3263436.829052062 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.148750000 
367.321331487 0.227575512 21574512.905465703 3570.325958728 9.872526140 -3263461.121775717 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.151250000 
367.331168552 0.227581841 21574153.423269998 3570.318415199 9.872382499 -3263485.151768287 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.153750000 
367.340845183 0.227588067 21573798.586810444 3570.310948989 9.872240770 -3263508.935448800 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.156250000 
367.350359783 0.227594191 21573448.449796088 3570.303554921 9.872100991 -3263532.489314264 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.158750000 
367.359710824 0.227600211 21573103.064761147 3570.296227811 9.871963201 -3263555.829875445 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.161250000 
367.368896849 0.227606127 21572762.483060509 3570.288962493 9.871827438 -3263578.973591643 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.163750000 
367.377916465 0.227611939 21572426.754865389 3570.281753835 9.871693738 -3263601.936804745 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.166250000 
367.386768352 0.227617645 21572095.929159280 3570.274596767 9.871562139 -3263624.735672822 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.168750000 
367.395451257 0.227623244 21571770.053734347 3570.267486294 9.871432675 -3263647.386103587 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.171250000 
367.403963996 0.227628737 21571449.175187845 3570.260417522 9.871305383 -3263669.903688025 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.173750000 
367.412305453 0.227634123 21571133.338919021 3570.253385676 9.871180295 -3263692.303634417 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.176250000 
367.420474583 0.227639401 21570822.589126199 3570.246386124 9.871057445 -3263714.600703128 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.178750000 
367.428470408 0.227644571 21570516.968804184 3570.239414392 9.870936865 -3263736.809142430 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.181250000 
367.436292020 0.227649632 21570216.519741908 3570.232466188 9.870818585 -3263758.942625657 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.183750000 
367.443938577 0.227654584 21569921.282520432 3570.225537419 9.870702637 -3263781.014189870 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.186250000 
367.451409310 0.227659427 21569631.296511140 3570.218624212 9.870589048 -3263803.036176441 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.188750000 
367.458703515 0.227664160 21569346.599874243 3570.211722928 9.870477847 -3263825.020173635 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.191250000 
367.465820557 0.227668783 21569067.229557671 3570.204830183 9.870369058 -3263846.976961502 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.193750000 
367.472759870 0.227673296 21568793.221296001 3570.197942864 9.870262708 -3263868.916459161 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.196250000 
367.479520956 0.227677698 21568524.609609935 3570.191058142 9.870158820 -3263890.847674809 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.198750000 
367.486103385 0.227681989 21568261.427805927 3570.184173491 9.870057416 -3263912.778658333 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.201250000 
367.492506793 0.227686170 21568003.707975991 3570.177286698 9.869958518 -3263934.716456877 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.203750000 
367.498730887 0.227690240 21567751.480998084 3570.170395879 9.869862143 -3263956.667073271 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.206250000 
367.504775437 0.227694199 21567504.776536375 3570.163499490 9.869768311 -3263978.635427406 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.208750000 
367.510640284 0.227698046 21567263.623042155 3570.156596336 9.869677038 -3264000.625320636 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.211250000 
367.516325332 0.227701782 21567028.047754802 3570.149685586 9.869588338 -3264022.639403084 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.213750000 
367.521830555 0.227705408 21566798.076703060 3570.142766779 9.869502224 -3264044.679143939 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.216250000 
367.527155990 0.227708922 21566573.734706670 3570.135839833 9.869418709 -3264066.744804612 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.218750000 
367.532301743 0.227712325 21566355.045378178 3570.128905053 9.869337802 -3264088.835414693 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.221250000 
367.537267982 0.227715617 21566142.031125106 3570.121963135 9.869259511 -3264110.948750688 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.223750000 
367.542054944 0.227718798 21565934.713152297 3570.115015179 9.869183843 -3264133.081317374 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.226250000 
367.546662927 0.227721868 21565733.111464605 3570.108062684 9.869110804 -3264155.228331722 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.228750000 
367.551092297 0.227724828 21565537.244869795 3570.101107562 9.869040396 -3264177.383709280 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.231250000 
367.555343480 0.227727677 21565347.130981829 3570.094152134 9.868972621 -3264199.540052939 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.233750000 
367.559416970 0.227730417 21565162.786224224 3570.087199137 9.868907480 -3264221.688520672 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.236250000 
367.563313320 0.227733046 21564984.225834437 3570.080251726 9.868844970 -3264243.819435489 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.238750000 
367.567033156 0.227735566 21564811.463957954 3570.073313472 9.868785087 -3264265.921049653 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.241250000 
367.570578268 0.227737977 21564644.528597206 3570.066388261 9.868727836 -3264287.981107227 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.243750000 
367.574133392 0.227740394 21564485.934773430 3570.059462939 9.868674401 -3264310.041510845 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.246250000 
367.608112051 0.227761752 21564749.500105433 3570.049618307 9.868822232 -3264341.401272431 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000397608 0.159043128 0.003534292 0.248750000 
372.228016718 0.230638456 21627990.499238614 3569.593452640 9.899028494 -3265794.485817089 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000391317 0.156510139 0.006122753 0.251250000 
383.284886509 0.237525217 21608084.814183049 3568.487551772 9.892982715 -3269317.121000973 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000378998 0.151583142 0.005940656 0.253750000 
395.971478987 0.245430908 21568836.275979709 3567.179838045 9.878633419 -3273482.342985118 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000367133 0.146837275 0.005763911 0.256250000 
409.325192361 0.253756943 21523102.937225133 3565.757811838 9.861618575 -3278011.356793880 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000355708 0.142267615 0.005592428 0.258750000 
423.152419036 0.262383387 21473448.344356529 3564.235995325 9.843068344 -3282857.838547902 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000344711 0.137869348 0.005426120 0.261250000 
437.417436828 0.271288669 21420272.861383509 3562.613316110 9.823165758 -3288025.130702502 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000334132 0.133637763 0.005264897 0.263750000 
452.117912373 0.280472075 21363498.620335214 3560.885101580 9.801884415 -3293528.032871620 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000323957 0.129568259 0.005108674 0.266250000 
467.258665873 0.289937420 21302930.842258796 3559.045681156 9.779146578 -3299384.511519118 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000314177 0.125656343 0.004957364 0.268750000 
482.845944509 0.299689477 21238337.833576273 3557.088969751 9.754858126 -3305613.840208520 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000304779 0.121897626 0.004810883 0.271250000 
498.886130876 0.309733183 21169469.162265904 3555.008601283 9.728916426 -3312236.172853139 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000295754 0.118287829 0.004669148 0.273750000 
515.385448479 0.320073457 21096059.849455014 3552.797957923 9.701212081 -3319272.448929812 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000287090 0.114822776 0.004532077 0.276250000 
532.349903797 0.330715170 21017831.371084910 3550.450173691 9.671629286 -3326744.380222877 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000278779 0.111498403 0.004399589 0.278750000 
549.785291262 0.341663156 20934492.004314534 3547.958130682 9.640045889 -3334674.460859871 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000270809 0.108310749 0.004271606 0.281250000 
567.697220448 0.352922231 20845737.151773706 3545.314452089 9.606333435 -3343085.987362267 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000263171 0.105255962 0.004148051 0.283750000 
586.091155749 0.364497228 20751249.825900380 3542.511492755 9.570357291 -3352003.086347679 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000255857 0.102330297 0.004028847 0.286250000 
604.972466239 0.376393032 20650701.366043624 3539.541327124 9.531976861 -3361450.750277312 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000248856 0.099530115 0.003913920 0.288750000 
624.346484996 0.388614630 20543752.433909897 3536.395734228 9.491045937 -3371454.882357720 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000242159 0.096851885 0.003803199 0.291250000 
644.218577453 0.401167158 20430054.325901143 3533.066179311 9.447413181 -3382042.351861075 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000235760 0.094292182 0.003696613 0.293750000 
664.594218122 0.414055961 20309250.638416700 3529.543791685 9.400922777 -3393241.061087960 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000229648 0.091847689 0.003594094 0.296250000 
685.479074724 0.427286654 20180979.320278209 3525.819338464 9.351415254 -3405080.025043546 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000223816 0.089515196 0.003495575 0.298750000 
706.879098360 0.440865195 20044875.144062012 3521.883193912 9.298728507 -3417589.464640979 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000218256 0.087291599 0.003400993 0.301250000 
728.800617907 0.454797951 19900572.625077065 3517.725304236 9.242699020 -3430800.913869072 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000212962 0.085173902 0.003310286 0.303750000 
751.250436233 0.469091781 19747709.413065139 3513.335147833 9.183163318 -3444747.342347696 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000207925 0.083159215 0.003223394 0.306250000 
774.235925204 0.483754106 19585930.177597977 3508.701691220 9.119959639 -3459463.281896937 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000203138 0.081244756 0.003140262 0.308750000 
797.765115656 0.498792987 19414891.003851544 3503.813341152 9.052929856 -3474984.987090358 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000198595 0.079427851 0.003060833 0.311250000 
821.846777487 0.514217199 19234264.311235759 3498.657893873 8.981921641 -3491350.573890349 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000194290 0.077705929 0.002985057 0.313750000 
