Sim: 2
Label: rocket
Time: 0.0
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.002500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.007500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.012500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.017500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.022500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.027500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.032500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.037500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.042500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.047500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.052500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.057500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.062500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.067500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.072500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.077500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.082500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.087500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.092500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.097500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.102500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.107500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.112500000 
161.809459008 0.100000000 19795000.000000000 3588.706000000 9.011825753 -3204884.700349151 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.005000000 0.000795216 0.159043128 0.007068583 0.117500000 
