Sim: 4
ID: 150
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.001956130 0.060002032 9659.898636246 0.970527052 
0.001961413 0.060002032 9655.912411849 0.970523054 
0.001966695 0.060002032 9651.961915935 0.970521860 
0.001971978 0.060002032 9648.053308774 0.970523408 
0.001977261 0.060002032 9644.192493362 0.970527629 
0.001982544 0.060002032 9640.385113341 0.970534453 
0.001987828 0.060002032 9636.636552547 0.970543804 
0.001993112 0.060002032 9632.951936032 0.970555602 
0.001998397 0.060002032 9629.336132389 0.970569765 
0.002003682 0.060002032 9625.793757194 0.970586208 
0.002008967 0.060002032 9622.329177390 0.970604846 
0.002014252 0.060002032 9618.946516408 0.970625589 
0.002019538 0.060002032 9615.649659866 0.970648349 
0.002024824 0.060002032 9612.442261626 0.970673036 
0.002030111 0.060002032 9609.327750076 0.970699561 
0.002035397 0.060002032 9606.309334434 0.970727832 
0.002040684 0.060002032 9603.390010959 0.970757761 
0.002045972 0.060002032 9600.572568906 0.970789259 
0.002051259 0.060002032 9597.859596138 0.970822237 
0.002056547 0.060002032 9595.253484269 0.970856608 
0.002061835 0.060002032 9592.756433289 0.970892285 
0.002067123 0.060002032 9590.370455597 0.970929184 
0.002072412 0.060002032 9588.097379413 0.970967221 
0.002077700 0.060002032 9585.938851551 0.971006312 
0.002082989 0.060002032 9583.896339562 0.971046376 
0.002088278 0.060002032 9581.971133257 0.971087333 
0.002093568 0.060002032 9580.164345648 0.971129104 
0.002098857 0.060002032 9578.476913362 0.971171609 
0.002104147 0.060002032 9576.909596584 0.971214772 
0.002109437 0.060002032 9575.462978598 0.971258515 
0.002114727 0.060002032 9574.137465017 0.971302764 
0.002120017 0.060002032 9572.933282767 0.971347442 
0.002125307 0.060002032 9571.850478946 0.971392476 
0.002130597 0.060002032 9570.888919617 0.971437790 
0.002135888 0.060002032 9570.048288654 0.971483311 
0.002141178 0.060002032 9569.328086728 0.971528966 
0.002146469 0.060002032 9568.727630511 0.971574681 
