# 1:t(s) 2:T(K) 3:p(Pa) 4:rho(kg/m^3) 5:massf_N2 6:massf_N 7:conc_N2 8:conc_N
 4.000e-05   5895.975  1.400e+05  7.019e-02   8.600755715484e-01   1.399244284516e-01   2.155056771106e+00   7.012060264306e-01
 4.100e-05   5915.242  1.404e+05  7.019e-02   8.607036651857e-01   1.392963348143e-01   2.156630560073e+00   6.980584484952e-01
 4.200e-05   5933.862  1.408e+05  7.019e-02   8.613109747064e-01   1.386890252936e-01   2.158152271116e+00   6.950150264098e-01
 4.300e-05   5951.851  1.411e+05  7.019e-02   8.618980297261e-01   1.381019702739e-01   2.159623231270e+00   6.920731061017e-01
 4.400e-05   5969.228  1.415e+05  7.019e-02   8.624653426053e-01   1.375346573947e-01   2.161044724337e+00   6.892301199684e-01
 4.500e-05   5986.007  1.418e+05  7.019e-02   8.630134107110e-01   1.369865892890e-01   2.162417996548e+00   6.864835755453e-01
 4.600e-05   6002.204  1.421e+05  7.019e-02   8.635427183837e-01   1.364572816163e-01   2.163744261497e+00   6.838310456475e-01
 4.700e-05   6017.835  1.424e+05  7.019e-02   8.640537386355e-01   1.359462613645e-01   2.165024704391e+00   6.812701598596e-01
 4.800e-05   6032.915  1.427e+05  7.019e-02   8.645469346026e-01   1.354530653974e-01   2.166260485692e+00   6.787985972584e-01
 4.900e-05   6047.457  1.430e+05  7.019e-02   8.650227607734e-01   1.349772392266e-01   2.167452744192e+00   6.764140802574e-01
 5.000e-05   6061.477  1.433e+05  7.019e-02   8.654816640128e-01   1.345183359872e-01   2.168602599584e+00   6.741143694739e-01
 5.100e-05   6074.988  1.435e+05  7.019e-02   8.659240844021e-01   1.340759155979e-01   2.169711154561e+00   6.718972595193e-01
 5.200e-05   6088.004  1.438e+05  7.019e-02   8.663504559129e-01   1.336495440871e-01   2.170779496509e+00   6.697605756239e-01
 5.300e-05   6100.539  1.440e+05  7.019e-02   8.667612069311e-01   1.332387930689e-01   2.171808698817e+00   6.677021710086e-01
 5.400e-05   6112.607  1.443e+05  7.019e-02   8.671567606489e-01   1.328432393511e-01   2.172799821860e+00   6.657199249220e-01
 5.500e-05   6124.219  1.445e+05  7.019e-02   8.675375353391e-01   1.324624646609e-01   2.173753913688e+00   6.638117412658e-01
 5.600e-05   6135.390  1.447e+05  7.019e-02   8.679039445266e-01   1.320960554734e-01   2.174672010454e+00   6.619755477340e-01
 5.700e-05   6146.133  1.449e+05  7.019e-02   8.682563970715e-01   1.317436029285e-01   2.175555136621e+00   6.602092953988e-01
 5.800e-05   6156.459  1.451e+05  7.019e-02   8.685952971754e-01   1.314047028246e-01   2.176404304983e+00   6.585109586762e-01
 5.900e-05   6166.382  1.453e+05  7.019e-02   8.689210443245e-01   1.310789556755e-01   2.177220516514e+00   6.568785356136e-01
 6.000e-05   6175.913  1.455e+05  7.019e-02   8.692340331796e-01   1.307659668204e-01   2.178004760101e+00   6.553100484395e-01
 6.100e-05   6185.066  1.457e+05  7.019e-02   8.695346534237e-01   1.304653465763e-01   2.178758012157e+00   6.538035443275e-01
 6.200e-05   6193.851  1.458e+05  7.019e-02   8.698232895771e-01   1.301767104229e-01   2.179481236159e+00   6.523570963239e-01
 6.300e-05   6202.282  1.460e+05  7.019e-02   8.701003207877e-01   1.298996792123e-01   2.180175382122e+00   6.509688043968e-01
 6.400e-05   6210.368  1.462e+05  7.019e-02   8.703661206056e-01   1.296338793944e-01   2.180841386037e+00   6.496367965683e-01
 6.500e-05   6218.123  1.463e+05  7.019e-02   8.706210567470e-01   1.293789432530e-01   2.181480169274e+00   6.483592300937e-01
 6.600e-05   6225.557  1.464e+05  7.019e-02   8.708654908565e-01   1.291345091435e-01   2.182092637992e+00   6.471342926575e-01
 6.700e-05   6232.680  1.466e+05  7.019e-02   8.710997782697e-01   1.289002217303e-01   2.182679682541e+00   6.459602035595e-01
 6.800e-05   6239.504  1.467e+05  7.019e-02   8.713242677833e-01   1.286757322167e-01   2.183242176887e+00   6.448352148670e-01
 6.900e-05   6246.040  1.468e+05  7.019e-02   8.715393014362e-01   1.284606985638e-01   2.183780978064e+00   6.437576125142e-01
 7.000e-05   6252.297  1.470e+05  7.019e-02   8.717452143037e-01   1.282547856963e-01   2.184296925655e+00   6.427257173319e-01
 7.100e-05   6258.287  1.471e+05  7.019e-02   8.719423343085e-01   1.280576656915e-01   2.184790841324e+00   6.417378859945e-01
 7.200e-05   6264.017  1.472e+05  7.019e-02   8.721309820505e-01   1.278690179495e-01   2.185263528384e+00   6.407925118735e-01
 7.300e-05   6269.500  1.473e+05  7.019e-02   8.723114706565e-01   1.276885293435e-01   2.185715771426e+00   6.398880257902e-01
 7.400e-05   6274.742  1.474e+05  7.019e-02   8.724841056515e-01   1.275158943485e-01   2.186148335990e+00   6.390228966615e-01
 7.500e-05   6279.755  1.475e+05  7.019e-02   8.726491848515e-01   1.273508151485e-01   2.186561968303e+00   6.381956320360e-01
